From Id	To Id	Tx	Meta
2	1	85.1817	OLSR
2	3	85.1817	OLSR
3	2	85.361	OLSR
3	4	85.361	OLSR
2	1	85.5523	OLSR
2	3	85.5523	OLSR
3	2	85.9213	OLSR
3	4	85.9213	OLSR
2	1	86.1795	OLSR
2	3	86.1795	OLSR
3	2	86.2165	OLSR
3	4	86.2165	OLSR
0	1	86.2793	OLSR
4	3	86.3718	OLSR
1	2	86.3748	OLSR
0	1	88.0102	OLSR
1	2	88.0585	OLSR
2	1	88.0929	OLSR
2	3	88.0929	OLSR
4	3	88.1952	OLSR
3	2	88.2174	OLSR
3	4	88.2174	OLSR
2	1	90.0309	OLSR
2	3	90.0309	OLSR
3	2	90.0828	OLSR
3	4	90.0828	OLSR
0	1	90.1115	OLSR
4	3	90.2038	OLSR
1	2	90.2574	OLSR
2	1	90.5259	OLSR
2	3	90.5259	OLSR
3	2	90.6001	OLSR
3	4	90.6001	OLSR
2	1	92.0287	OLSR
2	3	92.0287	OLSR
4	3	92.082	OLSR
0	1	92.0868	OLSR
