From Id	To Id	Tx	Meta
0	1	34.3084	OLSR
7	3	34.3261	OLSR
7	4	34.3261	OLSR
7	6	34.3261	OLSR
4	2	34.4	OLSR
4	3	34.4	OLSR
4	7	34.4	OLSR
4	5	34.4	OLSR
4	6	34.4	OLSR
0	1	35	 UDP 49153 > 9
1	2	35.001	 UDP 49153 > 9
2	3	35.002	 UDP 49153 > 9
3	7	35.003	 UDP 49153 > 9
7	4	35.004	 UDP 9 > 49153
4	2	35.0051	 UDP 9 > 49153
2	1	35.0061	 UDP 9 > 49153
1	0	35.0071	 UDP 9 > 49153
6	4	35.1685	OLSR
6	5	35.1685	OLSR
6	7	35.1685	OLSR
5	1	35.1782	OLSR
5	4	35.1782	OLSR
5	6	35.1782	OLSR
2	1	35.2368	OLSR
2	3	35.2368	OLSR
2	4	35.2368	OLSR
4	2	35.2713	OLSR
4	3	35.2713	OLSR
4	7	35.2713	OLSR
4	5	35.2713	OLSR
4	6	35.2713	OLSR
1	0	35.3324	OLSR
1	2	35.3324	OLSR
1	5	35.3324	OLSR
7	3	35.3333	OLSR
7	4	35.3333	OLSR
7	6	35.3333	OLSR
3	2	35.4794	OLSR
3	4	35.4794	OLSR
3	7	35.4794	OLSR
4	2	35.5139	OLSR
4	3	35.5139	OLSR
4	7	35.5139	OLSR
4	5	35.5139	OLSR
4	6	35.5139	OLSR
5	1	35.5921	OLSR
5	4	35.5921	OLSR
5	6	35.5921	OLSR
2	1	35.6022	OLSR
2	3	35.6022	OLSR
2	4	35.6022	OLSR
1	0	35.7404	OLSR
1	2	35.7404	OLSR
1	5	35.7404	OLSR
4	2	35.8074	OLSR
4	3	35.8074	OLSR
4	7	35.8074	OLSR
4	5	35.8074	OLSR
4	6	35.8074	OLSR
0	1	36	 UDP 49153 > 9
1	2	36.001	 UDP 49153 > 9
2	3	36.002	 UDP 49153 > 9
3	7	36.003	 UDP 49153 > 9
7	4	36.004	 UDP 9 > 49153
4	2	36.0051	 UDP 9 > 49153
2	1	36.0061	 UDP 9 > 49153
1	0	36.0071	 UDP 9 > 49153
0	1	36.0158	OLSR
5	1	36.0279	OLSR
5	4	36.0279	OLSR
5	6	36.0279	OLSR
2	1	36.0709	OLSR
2	3	36.0709	OLSR
2	4	36.0709	OLSR
1	0	36.1272	OLSR
1	2	36.1272	OLSR
1	5	36.1272	OLSR
6	4	36.2725	OLSR
6	5	36.2725	OLSR
6	7	36.2725	OLSR
4	2	36.2898	OLSR
4	3	36.2898	OLSR
4	7	36.2898	OLSR
4	5	36.2898	OLSR
4	6	36.2898	OLSR
3	2	36.4523	OLSR
3	4	36.4523	OLSR
3	7	36.4523	OLSR
7	3	36.4767	OLSR
7	4	36.4767	OLSR
7	6	36.4767	OLSR
0	1	37	 UDP 49153 > 9
1	2	37.001	 UDP 49153 > 9
2	3	37.002	 UDP 49153 > 9
3	7	37.003	 UDP 49153 > 9
7	4	37.004	 UDP 9 > 49153
4	2	37.0051	 UDP 9 > 49153
2	1	37.0061	 UDP 9 > 49153
